FlightId,Latitude,Longitude,Velocity,Type,Status
45D064,39.60362,30.46802,452,FIXED WING,UNKNOWN
4BA905,40.32122,33.58059,431,FIXED WING,UNKNOWN
4BAAC5,40.01056,32.85773,479,FIXED WING,UNKNOWN
4BAAC5,39.99023,32.87463,478,FIXED WING,UNKNOWN
45D064,39.61507,30.46130,452,FIXED WING,UNKNOWN
151D79,40.05527,32.79924,459,FIXED WING,UNKNOWN
4BAAC5,39.96943,32.89213,478,FIXED WING,UNKNOWN
45D064,39.63597,30.44914,453,FIXED WING,UNKNOWN
151D79,40.03528,32.78223,461,FIXED WING,UNKNOWN
4BAAC5,39.95495,32.90437,478,FIXED WING,UNKNOWN
45D064,39.65739,30.43667,454,FIXED WING,UNKNOWN
151D79,40.01468,32.76813,462,FIXED WING,UNKNOWN
4BAAC5,39.93549,32.92072,477,FIXED WING,UNKNOWN
151D79,40.00383,32.76099,462,FIXED WING,UNKNOWN
45D064,39.65817,30.43619,454,FIXED WING,UNKNOWN
4BAAC5,39.91487,32.93787,477,FIXED WING,UNKNOWN
151D79,39.98297,32.74681,461,FIXED WING,UNKNOWN
4BA905,40.30463,33.56372,431,FIXED WING,UNKNOWN
151D79,39.96190,32.73254,461,FIXED WING,UNKNOWN
45D064,39.71399,30.40387,454,FIXED WING,UNKNOWN
4BAAC5,39.89527,32.95404,477,FIXED WING,UNKNOWN
4BA905,40.29226,33.55125,431,FIXED WING,UNKNOWN
45D064,39.97976,30.24811,453,FIXED WING,UNKNOWN
151D79,39.94666,32.72234,461,FIXED WING,UNKNOWN
4BAAC5,39.88426,32.96310,478,FIXED WING,UNKNOWN
45D064,40.22823,30.10132,452,FIXED WING,UNKNOWN
151D79,39.92574,32.70844,460,FIXED WING,UNKNOWN
4BAAC5,39.86183,32.98143,478,FIXED WING,UNKNOWN
4BA905,40.27574,33.53467,430,FIXED WING,UNKNOWN
45D064,40.36000,30.02289,444,FIXED WING,UNKNOWN
151D79,39.88493,32.68146,459,FIXED WING,UNKNOWN
4BAAC5,39.84155,32.99780,478,FIXED WING,UNKNOWN
4BA905,40.25847,33.51748,426,FIXED WING,UNKNOWN
4BAAC5,39.82695,33.00962,478,FIXED WING,UNKNOWN
89916C,40.93655,30.26496,529,FIXED WING,UNKNOWN
151D79,39.86330,32.66707,459,FIXED WING,UNKNOWN
4BA905,40.25693,33.51591,422,FIXED WING,UNKNOWN
4BAAC5,39.80658,33.02628,478,FIXED WING,UNKNOWN
4BAAC5,39.76611,33.05918,478,FIXED WING,UNKNOWN
151D79,39.84993,32.65811,459,FIXED WING,UNKNOWN
89916C,40.87592,30.60785,529,FIXED WING,UNKNOWN
4BAAC5,39.76516,33.05994,478,FIXED WING,UNKNOWN
4BA905,40.22997,33.48907,420,FIXED WING,UNKNOWN
4BAAC5,39.63341,33.16638,482,FIXED WING,UNKNOWN
151D79,39.82860,32.64396,458,FIXED WING,UNKNOWN
89916C,40.86964,30.64276,530,FIXED WING,UNKNOWN
4BA905,40.21230,33.47150,418,FIXED WING,UNKNOWN
4BAAC5,39.61244,33.18337,482,FIXED WING,UNKNOWN
151D79,39.80804,32.63023,458,FIXED WING,UNKNOWN
89916C,40.85778,30.70005,530,FIXED WING,UNKNOWN
4BAAC5,39.60109,33.19256,482,FIXED WING,UNKNOWN
4BA905,40.21145,33.47066,415,FIXED WING,UNKNOWN
89916C,40.84969,30.73346,529,FIXED WING,UNKNOWN
151D79,39.79358,32.62050,458,FIXED WING,UNKNOWN
4BAAC5,39.58049,33.20928,483,FIXED WING,UNKNOWN
151D79,39.77311,32.60681,458,FIXED WING,UNKNOWN
4BAAC5,39.55944,33.22626,483,FIXED WING,UNKNOWN
89916C,40.84167,30.76581,528,FIXED WING,UNKNOWN
4BA905,40.19449,33.45374,415,FIXED WING,UNKNOWN
4BAAC5,39.54634,33.23681,483,FIXED WING,UNKNOWN
89916C,40.82103,30.85181,530,FIXED WING,UNKNOWN
151D79,39.75179,32.59249,458,FIXED WING,UNKNOWN
89916C,40.80698,30.91095,531,FIXED WING,UNKNOWN
4BAAC5,39.52471,33.25427,484,FIXED WING,UNKNOWN
4BA905,39.76399,33.01300,9,FIXED WING,UNKNOWN
151D79,39.73210,32.57941,458,FIXED WING,UNKNOWN
89916C,40.79137,30.97644,531,FIXED WING,UNKNOWN
4BAAC5,39.48235,33.28857,485,FIXED WING,UNKNOWN
4BA905,39.74474,32.99499,370,FIXED WING,UNKNOWN
151D79,39.72052,32.57166,458,FIXED WING,UNKNOWN
89916C,40.78292,31.01178,531,FIXED WING,UNKNOWN
4BAAC5,39.46182,33.30518,486,FIXED WING,UNKNOWN
4BA905,39.72977,32.98083,369,FIXED WING,UNKNOWN
89916C,40.77724,31.03550,533,FIXED WING,UNKNOWN
151D79,39.69914,32.55750,458,FIXED WING,UNKNOWN
4BAAC5,39.44806,33.31616,486,FIXED WING,UNKNOWN
4BA905,39.71823,32.96997,368,FIXED WING,UNKNOWN
89916C,40.76880,31.07056,533,FIXED WING,UNKNOWN
4BAAC5,39.42621,33.33221,485,FIXED WING,UNKNOWN
151D79,39.67843,32.54376,458,FIXED WING,UNKNOWN
4BA905,39.70417,32.95673,363,FIXED WING,UNKNOWN
89916C,40.76105,31.10267,533,FIXED WING,UNKNOWN
4BA905,39.67470,32.92883,348,FIXED WING,UNKNOWN
4BAAC5,39.40434,33.34691,485,FIXED WING,UNKNOWN
89916C,40.75513,31.12714,533,FIXED WING,UNKNOWN
151D79,39.66362,32.53398,458,FIXED WING,UNKNOWN
4BA905,39.66087,32.91522,339,FIXED WING,UNKNOWN
89916C,40.74717,31.16022,533,FIXED WING,UNKNOWN
4BAAC5,39.38846,33.35766,485,FIXED WING,UNKNOWN
151D79,39.64412,32.52118,458,FIXED WING,UNKNOWN
89916C,40.73859,31.19574,531,FIXED WING,UNKNOWN
4BAAC5,39.36732,33.37360,487,FIXED WING,UNKNOWN
151D79,39.60362,32.49451,458,FIXED WING,UNKNOWN
4BA905,39.65143,32.90588,334,FIXED WING,UNKNOWN
89916C,40.73018,31.23020,531,FIXED WING,UNKNOWN
4BAAC5,39.34600,33.39044,487,FIXED WING,UNKNOWN
151D79,39.58211,32.48041,458,FIXED WING,UNKNOWN
4BAAC5,39.32505,33.40686,487,FIXED WING,UNKNOWN
89916C,40.71812,31.27985,530,FIXED WING,UNKNOWN
4BA905,39.63821,32.89276,326,FIXED WING,UNKNOWN
151D79,39.56708,32.47057,457,FIXED WING,UNKNOWN
89916C,40.71002,31.31299,530,FIXED WING,UNKNOWN
4BA905,39.62536,32.87994,320,FIXED WING,UNKNOWN
4BAAC5,39.31522,33.41456,487,FIXED WING,UNKNOWN
151D79,39.54622,32.45703,457,FIXED WING,UNKNOWN
4BA905,39.61609,32.87079,317,FIXED WING,UNKNOWN
4BAAC5,39.29233,33.43247,487,FIXED WING,UNKNOWN
151D79,39.52565,32.44388,457,FIXED WING,UNKNOWN
89916C,40.70351,31.33975,530,FIXED WING,UNKNOWN
4BA905,39.60393,32.85891,313,FIXED WING,UNKNOWN
151D79,39.51041,32.43433,458,FIXED WING,UNKNOWN
89916C,40.69556,31.37238,530,FIXED WING,UNKNOWN
4BA905,39.59120,32.84655,311,FIXED WING,UNKNOWN
151D79,39.49063,32.42191,457,FIXED WING,UNKNOWN
4BA905,39.57816,32.83396,307,FIXED WING,UNKNOWN
4BAAC5,39.27118,33.44907,487,FIXED WING,UNKNOWN
89916C,40.67935,31.43869,531,FIXED WING,UNKNOWN
4BA905,39.57156,32.82757,307,FIXED WING,UNKNOWN
4BAAC5,39.25580,33.46119,487,FIXED WING,UNKNOWN
89916C,40.67157,31.47040,531,FIXED WING,UNKNOWN
151D79,39.46916,32.40841,457,FIXED WING,UNKNOWN
4BAAC5,39.23598,33.47672,487,FIXED WING,UNKNOWN
4BA905,39.55916,32.81561,304,FIXED WING,UNKNOWN
89916C,40.66530,31.49597,532,FIXED WING,UNKNOWN
4BAAC5,39.19442,33.50928,487,FIXED WING,UNKNOWN
151D79,39.44865,32.39552,457,FIXED WING,UNKNOWN
4BA905,39.54757,32.80231,301,FIXED WING,UNKNOWN
89916C,40.66498,31.49743,532,FIXED WING,UNKNOWN
4BAAC5,39.17212,33.52675,487,FIXED WING,UNKNOWN
89916C,40.61362,31.70593,534,FIXED WING,UNKNOWN
151D79,39.43789,32.38879,457,FIXED WING,UNKNOWN
4BA905,39.54161,32.79065,292,FIXED WING,UNKNOWN
4BAAC5,39.13710,33.55416,487,FIXED WING,UNKNOWN
89916C,40.60455,31.74249,535,FIXED WING,UNKNOWN
4BA905,39.53621,32.75488,275,FIXED WING,UNKNOWN
4BAAC5,39.11609,33.57052,487,FIXED WING,UNKNOWN
151D79,39.41675,32.37545,457,FIXED WING,UNKNOWN
89916C,40.59039,31.79955,535,FIXED WING,UNKNOWN
4BA905,39.53874,32.73759,275,FIXED WING,UNKNOWN
4BAAC5,39.10090,33.58240,487,FIXED WING,UNKNOWN
151D79,39.41560,32.37474,457,FIXED WING,UNKNOWN
89916C,40.57333,31.86768,535,FIXED WING,UNKNOWN
89916C,40.56450,31.89980,534,FIXED WING,UNKNOWN
151D79,39.37989,32.35211,457,FIXED WING,UNKNOWN
4BA905,39.54501,32.72093,272,FIXED WING,UNKNOWN
4BAAC5,39.07970,33.59888,487,FIXED WING,UNKNOWN
89916C,40.55447,31.93335,534,FIXED WING,UNKNOWN
4BA905,39.55092,32.71155,269,FIXED WING,UNKNOWN
151D79,39.33967,32.32629,456,FIXED WING,UNKNOWN
4BAAC5,39.05928,33.61475,487,FIXED WING,UNKNOWN
89916C,40.54742,31.95611,533,FIXED WING,UNKNOWN
151D79,39.31890,32.31287,456,FIXED WING,UNKNOWN
4BA905,39.56117,32.70063,260,FIXED WING,UNKNOWN
151D79,39.29786,32.29913,455,FIXED WING,UNKNOWN
4BAAC5,39.03690,33.63208,487,FIXED WING,UNKNOWN
4BA905,39.57271,32.69340,255,FIXED WING,UNKNOWN
89916C,40.53722,31.98889,533,FIXED WING,UNKNOWN
4BA905,39.58188,32.69043,253,FIXED WING,UNKNOWN
4BAAC5,39.02493,33.64136,487,FIXED WING,UNKNOWN
151D79,39.28368,32.28989,455,FIXED WING,UNKNOWN
89916C,40.52682,32.02246,535,FIXED WING,UNKNOWN
151D79,39.26383,32.27692,456,FIXED WING,UNKNOWN
4BAAC5,39.00471,33.65709,488,FIXED WING,UNKNOWN
4BA905,39.59459,32.68994,251,FIXED WING,UNKNOWN
151D79,39.24312,32.26326,455,FIXED WING,UNKNOWN
89916C,40.50980,32.07831,535,FIXED WING,UNKNOWN
4BA905,39.60678,32.69348,249,FIXED WING,UNKNOWN
4BAAC5,38.98256,33.67432,488,FIXED WING,UNKNOWN
4BA905,39.61805,32.70087,247,FIXED WING,UNKNOWN
151D79,39.22803,32.25330,455,FIXED WING,UNKNOWN
4BAAC5,38.96773,33.68581,488,FIXED WING,UNKNOWN
89916C,40.50003,32.11092,536,FIXED WING,UNKNOWN
4BA905,39.62352,32.70612,246,FIXED WING,UNKNOWN
151D79,39.20769,32.23986,455,FIXED WING,UNKNOWN
4BAAC5,38.94691,33.70197,487,FIXED WING,UNKNOWN
89916C,40.48988,32.14500,535,FIXED WING,UNKNOWN
4BA905,39.63229,32.71722,245,FIXED WING,UNKNOWN
151D79,39.18686,32.22618,455,FIXED WING,UNKNOWN
4BAAC5,38.90529,33.73424,486,FIXED WING,UNKNOWN
89916C,40.48439,32.16339,536,FIXED WING,UNKNOWN
151D79,39.16673,32.21289,455,FIXED WING,UNKNOWN
4BA905,39.64104,32.72888,247,FIXED WING,UNKNOWN
4BAAC5,38.88336,33.75128,487,FIXED WING,UNKNOWN
151D79,39.15490,32.20514,455,FIXED WING,UNKNOWN
89916C,40.47514,32.19489,536,FIXED WING,UNKNOWN
151D79,39.13495,32.19203,455,FIXED WING,UNKNOWN
89916C,40.46563,32.23021,537,FIXED WING,UNKNOWN
4BAAC5,38.87004,33.76159,486,FIXED WING,UNKNOWN
4BA905,39.64760,32.73759,245,FIXED WING,UNKNOWN
4BA905,39.65590,32.74829,244,FIXED WING,UNKNOWN
4BAAC5,38.84752,33.77899,486,FIXED WING,UNKNOWN
151D79,39.11370,32.17804,455,FIXED WING,UNKNOWN
4BA905,39.67503,32.76904,248,FIXED WING,UNKNOWN
89916C,40.45967,32.25446,537,FIXED WING,UNKNOWN
4BAAC5,38.82632,33.79532,487,FIXED WING,UNKNOWN
151D79,39.09993,32.16904,455,FIXED WING,UNKNOWN
4BA905,39.73941,32.83026,249,FIXED WING,UNKNOWN
89916C,40.45171,32.28695,537,FIXED WING,UNKNOWN
151D79,39.07915,32.15543,454,FIXED WING,UNKNOWN
4BAAC5,38.81092,33.80719,486,FIXED WING,UNKNOWN
89916C,40.43472,32.35504,535,FIXED WING,UNKNOWN
4BA905,39.74928,32.83929,249,FIXED WING,UNKNOWN
4BA905,39.75554,32.84506,249,FIXED WING,UNKNOWN
151D79,39.05807,32.14172,454,FIXED WING,UNKNOWN
89916C,40.42621,32.38861,533,FIXED WING,UNKNOWN
4BAAC5,38.79091,33.82269,487,FIXED WING,UNKNOWN
4BA905,39.76566,32.85473,251,FIXED WING,UNKNOWN
151D79,39.01780,32.11548,454,FIXED WING,UNKNOWN
4BAAC5,38.76968,33.83899,486,FIXED WING,UNKNOWN
4BAAC5,38.74948,33.85455,486,FIXED WING,UNKNOWN
4BA905,39.77600,32.86483,245,FIXED WING,UNKNOWN
89916C,40.41994,32.41309,532,FIXED WING,UNKNOWN
151D79,39.00366,32.10635,454,FIXED WING,UNKNOWN
89916C,40.40314,32.47876,529,FIXED WING,UNKNOWN
4BAAC5,38.73714,33.86407,487,FIXED WING,UNKNOWN
4BA905,39.78270,32.87109,247,FIXED WING,UNKNOWN
4BAAC5,38.71652,33.87994,487,FIXED WING,UNKNOWN
4BA905,39.79290,32.88080,245,FIXED WING,UNKNOWN
151D79,38.98265,32.09274,453,FIXED WING,UNKNOWN
89916C,40.39677,32.50380,529,FIXED WING,UNKNOWN
4BA905,39.81282,32.89966,241,FIXED WING,UNKNOWN
4BAAC5,38.69399,33.89722,487,FIXED WING,UNKNOWN
151D79,38.96219,32.07960,454,FIXED WING,UNKNOWN
89916C,40.38881,32.53485,529,FIXED WING,UNKNOWN
4BAAC5,38.68007,33.90787,487,FIXED WING,UNKNOWN
4BA905,39.82288,32.90930,245,FIXED WING,UNKNOWN
151D79,38.94821,32.07062,454,FIXED WING,UNKNOWN
89916C,40.38006,32.56910,529,FIXED WING,UNKNOWN
4BA905,39.82956,32.91570,243,FIXED WING,UNKNOWN
4BAAC5,38.65929,33.92387,486,FIXED WING,UNKNOWN
151D79,38.92731,32.05715,453,FIXED WING,UNKNOWN
89916C,40.37183,32.60138,529,FIXED WING,UNKNOWN
4BA905,39.83894,32.92462,240,FIXED WING,UNKNOWN
4BAAC5,38.50391,34.04291,484,FIXED WING,UNKNOWN
151D79,38.88684,32.03112,454,FIXED WING,UNKNOWN
89916C,40.35832,32.65417,531,FIXED WING,UNKNOWN
4BA905,39.85607,32.94092,236,FIXED WING,UNKNOWN
4BAAC5,38.44880,34.08527,489,FIXED WING,UNKNOWN
151D79,38.87494,32.02344,454,FIXED WING,UNKNOWN
89659E,39.90379,33.37402,442,FIXED WING,UNKNOWN
4BAAC5,38.42724,34.10187,491,FIXED WING,UNKNOWN
89916C,40.34953,32.68845,531,FIXED WING,UNKNOWN
151D79,38.85342,32.00974,453,FIXED WING,UNKNOWN
4BAAC5,38.40738,34.11711,492,FIXED WING,UNKNOWN
89916C,40.34380,32.71086,532,FIXED WING,UNKNOWN
151D79,38.83301,31.99667,453,FIXED WING,UNKNOWN
4BAAC5,38.38981,34.13052,492,FIXED WING,UNKNOWN
89916C,40.33588,32.74157,532,FIXED WING,UNKNOWN
39D30A,38.49218,29.77557,484,FIXED WING,UNKNOWN
151D79,38.81845,31.98729,453,FIXED WING,UNKNOWN
89916C,40.31787,32.81173,532,FIXED WING,UNKNOWN
151D79,38.79873,31.97461,452,FIXED WING,UNKNOWN
89659E,39.91184,33.34656,444,FIXED WING,UNKNOWN
151D79,38.77820,31.96143,452,FIXED WING,UNKNOWN
89916C,40.30977,32.84319,533,FIXED WING,UNKNOWN
89659E,39.91983,33.31939,444,FIXED WING,UNKNOWN
39D30A,38.46877,29.81671,484,FIXED WING,UNKNOWN
151D79,38.73701,31.93505,452,FIXED WING,UNKNOWN
89916C,40.30353,32.86735,533,FIXED WING,UNKNOWN
151D79,38.72387,31.92670,450,FIXED WING,UNKNOWN
89916C,40.29488,32.90076,533,FIXED WING,UNKNOWN
89659E,39.92818,33.29107,443,FIXED WING,UNKNOWN
39D30A,38.43939,29.86786,485,FIXED WING,UNKNOWN
151D79,38.70414,31.91406,449,FIXED WING,UNKNOWN
89916C,40.28613,32.93445,534,FIXED WING,UNKNOWN
89659E,39.93270,33.27590,443,FIXED WING,UNKNOWN
39D30A,38.40057,29.93542,485,FIXED WING,UNKNOWN
151D79,38.68193,31.89990,446,FIXED WING,UNKNOWN
89916C,40.27141,32.99113,534,FIXED WING,UNKNOWN
89659E,39.94089,33.24837,442,FIXED WING,UNKNOWN
151D79,38.66730,31.89056,445,FIXED WING,UNKNOWN
39D30A,38.33139,30.05561,485,FIXED WING,UNKNOWN
89659E,39.94908,33.22104,444,FIXED WING,UNKNOWN
151D79,38.64876,31.87880,441,FIXED WING,UNKNOWN
89916C,40.26257,33.02534,534,FIXED WING,UNKNOWN
39D30A,38.22590,30.23862,485,FIXED WING,UNKNOWN
39D30A,38.21659,30.25474,484,FIXED WING,UNKNOWN
89916C,40.25455,33.05939,534,FIXED WING,UNKNOWN
151D79,38.62866,31.86590,436,FIXED WING,UNKNOWN
89659E,39.95448,33.20293,444,FIXED WING,UNKNOWN
39D30A,38.20202,30.27993,483,FIXED WING,UNKNOWN
89916C,40.25079,33.07727,534,FIXED WING,UNKNOWN
89659E,39.96291,33.17407,445,FIXED WING,UNKNOWN
151D79,38.62677,31.86474,436,FIXED WING,UNKNOWN
89916C,40.24432,33.11186,534,FIXED WING,UNKNOWN
39D30A,38.17619,30.32430,482,FIXED WING,UNKNOWN
89659E,39.97920,33.11920,445,FIXED WING,UNKNOWN
151D79,38.57761,31.83337,432,FIXED WING,UNKNOWN
89916C,40.24404,33.11335,534,FIXED WING,UNKNOWN
89659E,39.98716,33.09263,445,FIXED WING,UNKNOWN
89916C,40.23552,33.17184,534,FIXED WING,UNKNOWN
89659E,39.99265,33.07428,443,FIXED WING,UNKNOWN
39D30A,38.16261,30.34763,482,FIXED WING,UNKNOWN
151D79,38.55815,31.82104,430,FIXED WING,UNKNOWN
89916C,40.23170,33.20630,533,FIXED WING,UNKNOWN
39D30A,38.13350,30.39783,481,FIXED WING,UNKNOWN
89659E,40.00104,33.04633,443,FIXED WING,UNKNOWN
151D79,38.54370,31.81187,428,FIXED WING,UNKNOWN
89916C,40.22530,33.27637,534,FIXED WING,UNKNOWN
89659E,40.00905,33.01947,443,FIXED WING,UNKNOWN
39D30A,38.12563,30.41129,482,FIXED WING,UNKNOWN
151D79,38.26602,31.63583,405,FIXED WING,UNKNOWN
89916C,40.22509,33.27815,534,FIXED WING,UNKNOWN
89659E,40.01491,32.99944,444,FIXED WING,UNKNOWN
151D79,38.24826,31.62473,405,FIXED WING,UNKNOWN
39D30A,38.08578,30.47954,481,FIXED WING,UNKNOWN
89916C,40.21944,33.33514,535,FIXED WING,UNKNOWN
151D79,38.14970,31.56259,396,FIXED WING,UNKNOWN
39D30A,38.07200,30.50312,481,FIXED WING,UNKNOWN
89659E,40.02278,32.97235,442,FIXED WING,UNKNOWN
89916C,40.21583,33.37016,535,FIXED WING,UNKNOWN
151D79,38.04635,31.52055,375,FIXED WING,UNKNOWN
89659E,40.03069,32.94519,441,FIXED WING,UNKNOWN
39D30A,38.04328,30.55232,481,FIXED WING,UNKNOWN
89916C,40.21564,33.37195,535,FIXED WING,UNKNOWN
151D79,38.03327,31.51667,370,FIXED WING,UNKNOWN
89659E,40.03862,32.91809,441,FIXED WING,UNKNOWN
39D30A,38.00362,30.62003,480,FIXED WING,UNKNOWN
89916C,40.20950,33.43140,536,FIXED WING,UNKNOWN
151D79,37.98141,31.50186,351,FIXED WING,UNKNOWN
89659E,40.04298,32.90331,441,FIXED WING,UNKNOWN
39D30A,37.98937,30.64433,481,FIXED WING,UNKNOWN
151D79,37.96289,31.49657,344,FIXED WING,UNKNOWN
89916C,40.20624,33.46342,536,FIXED WING,UNKNOWN
89659E,40.05107,32.87573,442,FIXED WING,UNKNOWN
89659E,40.05909,32.84750,442,FIXED WING,UNKNOWN
151D79,37.95218,31.49356,339,FIXED WING,UNKNOWN
89916C,40.20589,33.46674,536,FIXED WING,UNKNOWN
39D30A,37.97890,30.66224,480,FIXED WING,UNKNOWN
89916C,40.19916,33.53321,537,FIXED WING,UNKNOWN
4BB1E5,36.97491,30.83713,488,FIXED WING,UNKNOWN
89659E,40.06407,32.82776,442,FIXED WING,UNKNOWN
39D30A,37.96489,30.68613,481,FIXED WING,UNKNOWN
89659E,40.07528,32.77278,441,FIXED WING,UNKNOWN
89916C,40.18971,33.62609,537,FIXED WING,UNKNOWN
89659E,40.07973,32.74329,441,FIXED WING,UNKNOWN
39D30A,37.95053,30.71064,481,FIXED WING,UNKNOWN
89916C,40.18721,33.65021,537,FIXED WING,UNKNOWN
39D30A,37.92751,30.75002,481,FIXED WING,UNKNOWN
4BB1E5,37.70210,31.29304,487,FIXED WING,UNKNOWN
89916C,40.18359,33.68561,537,FIXED WING,UNKNOWN
89659E,40.08352,32.71498,441,FIXED WING,UNKNOWN
4BB1E5,37.72467,31.30653,487,FIXED WING,UNKNOWN
89916C,40.17649,33.75462,537,FIXED WING,UNKNOWN
39D30A,37.92682,30.75120,481,FIXED WING,UNKNOWN
89659E,40.08613,32.69563,441,FIXED WING,UNKNOWN
4BB1E5,37.74725,31.31999,487,FIXED WING,UNKNOWN
89659E,40.09014,32.66685,441,FIXED WING,UNKNOWN
89916C,40.17279,33.79059,537,FIXED WING,UNKNOWN
39D30A,37.89841,30.79981,481,FIXED WING,UNKNOWN
4BB1E5,37.76962,31.33336,487,FIXED WING,UNKNOWN
89916C,40.17023,33.81500,538,FIXED WING,UNKNOWN
39D30A,37.87390,30.84166,481,FIXED WING,UNKNOWN
89659E,40.09424,32.63794,441,FIXED WING,UNKNOWN
89916C,40.16238,33.88714,537,FIXED WING,UNKNOWN
4BB1E5,37.78203,31.34077,487,FIXED WING,UNKNOWN
4BB1E5,37.82675,31.36749,487,FIXED WING,UNKNOWN
89916C,40.14939,33.97821,536,FIXED WING,UNKNOWN
89659E,40.09731,32.61672,441,FIXED WING,UNKNOWN
39D30A,37.84520,30.89081,481,FIXED WING,UNKNOWN
4BB1E5,37.88672,31.40343,487,FIXED WING,UNKNOWN
89916C,40.14884,33.98177,536,FIXED WING,UNKNOWN
89659E,40.10129,32.58881,442,FIXED WING,UNKNOWN
39D30A,37.83110,30.91494,481,FIXED WING,UNKNOWN
89659E,40.10531,32.56110,442,FIXED WING,UNKNOWN
45AB21,37.64493,30.89063,null,FIXED WING,UNKNOWN
4BB1E5,37.90887,31.41669,486,FIXED WING,UNKNOWN
89659E,40.10957,32.53156,441,FIXED WING,UNKNOWN
45AB21,37.68988,30.89747,457,FIXED WING,UNKNOWN
39D30A,37.60574,31.29561,481,FIXED WING,UNKNOWN
4BB1E5,37.94566,31.43881,488,FIXED WING,UNKNOWN
39D30A,37.52925,31.42365,481,FIXED WING,UNKNOWN
45AB21,37.73520,30.90436,456,FIXED WING,UNKNOWN
4BB1E5,38.00848,31.47653,491,FIXED WING,UNKNOWN
89659E,40.11172,32.51611,441,FIXED WING,UNKNOWN
4BB1E5,38.05197,31.50271,493,FIXED WING,UNKNOWN
89659E,40.11574,32.48770,441,FIXED WING,UNKNOWN
4BB1E5,38.08709,31.52384,497,FIXED WING,UNKNOWN
39D30A,37.44617,31.56238,480,FIXED WING,UNKNOWN
45AB21,37.75028,30.90663,456,FIXED WING,UNKNOWN
39D30A,37.43149,31.58689,480,FIXED WING,UNKNOWN
45AB21,37.91867,30.93218,457,FIXED WING,UNKNOWN
89659E,40.11956,32.45985,441,FIXED WING,UNKNOWN
4BB1E5,38.10960,31.53742,501,FIXED WING,UNKNOWN
39D30A,37.42106,31.60432,480,FIXED WING,UNKNOWN
45AB21,37.98189,30.94188,457,FIXED WING,UNKNOWN
45AB21,38.09081,30.95947,464,FIXED WING,UNKNOWN
4BB1E5,38.13391,31.55215,503,FIXED WING,UNKNOWN
45AB21,38.11422,30.96312,462,FIXED WING,UNKNOWN
39D30A,37.40691,31.62803,480,FIXED WING,UNKNOWN
89659E,40.12254,32.43807,441,FIXED WING,UNKNOWN
89659E,40.12640,32.41011,441,FIXED WING,UNKNOWN
39D30A,37.39159,31.65346,480,FIXED WING,UNKNOWN
89659E,40.13422,32.35312,442,FIXED WING,UNKNOWN
4BB1E5,38.15016,31.56232,503,FIXED WING,UNKNOWN
45AB21,38.15393,30.96903,462,FIXED WING,UNKNOWN
89659E,40.13818,32.32410,442,FIXED WING,UNKNOWN
45AB21,38.17605,30.97225,462,FIXED WING,UNKNOWN
39D30A,37.38043,31.67195,480,FIXED WING,UNKNOWN
45AB21,38.20024,30.97578,462,FIXED WING,UNKNOWN
4BB1E5,38.21683,31.60468,499,FIXED WING,UNKNOWN
89659E,40.14093,32.30402,441,FIXED WING,UNKNOWN
39D30A,37.36664,31.69478,479,FIXED WING,UNKNOWN
89659E,40.14497,32.27496,441,FIXED WING,UNKNOWN
4BB1E5,38.23889,31.61871,499,FIXED WING,UNKNOWN
45AB21,38.21297,30.97765,462,FIXED WING,UNKNOWN
39D30A,37.33722,31.74330,480,FIXED WING,UNKNOWN
45AB21,38.25928,30.98443,462,FIXED WING,UNKNOWN
4BB1E5,38.25416,31.62838,498,FIXED WING,UNKNOWN
89659E,40.14876,32.24762,442,FIXED WING,UNKNOWN
45AB21,38.27627,30.98700,462,FIXED WING,UNKNOWN
39D30A,37.33652,31.74446,480,FIXED WING,UNKNOWN
4BB1E5,38.27734,31.64295,499,FIXED WING,UNKNOWN
89659E,40.15177,32.22589,442,FIXED WING,UNKNOWN
39D30A,37.31455,31.78064,480,FIXED WING,UNKNOWN
45AB21,38.29797,30.99022,463,FIXED WING,UNKNOWN
39D30A,37.29891,31.80638,480,FIXED WING,UNKNOWN
45AB21,38.32306,30.99398,463,FIXED WING,UNKNOWN
4BB1E5,38.33823,31.68147,499,FIXED WING,UNKNOWN
39D30A,37.28843,31.82369,480,FIXED WING,UNKNOWN
89659E,40.15559,32.19787,443,FIXED WING,UNKNOWN
45AB21,38.36975,31.00103,464,FIXED WING,UNKNOWN
4BB1E5,38.36090,31.69580,492,FIXED WING,UNKNOWN
39D30A,37.27498,31.84584,480,FIXED WING,UNKNOWN
89659E,40.15961,32.16870,444,FIXED WING,UNKNOWN
4BB1E5,38.41868,31.73236,478,FIXED WING,UNKNOWN
45AB21,38.38600,31.00354,465,FIXED WING,UNKNOWN
39D30A,37.24521,31.89483,480,FIXED WING,UNKNOWN
45AB21,38.40907,31.00710,465,FIXED WING,UNKNOWN
4BB1E5,38.45485,31.75538,475,FIXED WING,UNKNOWN
89659E,40.16368,32.13892,444,FIXED WING,UNKNOWN
39D30A,37.23024,31.91934,480,FIXED WING,UNKNOWN
4BB1E5,38.47459,31.76788,470,FIXED WING,UNKNOWN
45AB21,38.43320,31.01080,465,FIXED WING,UNKNOWN
89659E,40.16560,32.12484,444,FIXED WING,UNKNOWN
45AB21,38.44950,31.01233,464,FIXED WING,UNKNOWN
39D30A,37.22024,31.93582,480,FIXED WING,UNKNOWN
